1.336863162897809808e-03 9.991013323633375354e-01 9.993016863124705162e-01 9.993769090257912380e-01 9.993335721452604181e-01 9.993970404728182988e-01 9.994406456507463066e-01
1.350314037869873498e-03 9.990924081243119925e-01 9.992947749728187112e-01 9.993707612942784868e-01 9.993269193586600263e-01 9.993910261009223417e-01 9.994350693433770028e-01
1.363900249084668394e-03 9.990833964747434237e-01 9.992877964154688319e-01 9.993645541647072639e-01 9.993202003092457320e-01 9.993849519164190731e-01 9.994294376414081249e-01
1.377623158230461631e-03 9.990742965833002698e-01 9.992807500110469920e-01 9.993582870891430936e-01 9.993134143497404143e-01 9.993788173367975647e-01 9.994237500065686897e-01
1.391484140696168381e-03 9.990651076112598838e-01 9.992736351247958337e-01 9.993519595151438839e-01 9.993065608328790539e-01 9.993726217795453337e-01 9.994180059005934869e-01
1.405484585709211630e-03 9.990558287124549075e-01 9.992664511165399999e-01 9.993455708857345021e-01 9.992996391114562504e-01 9.993663646621913088e-01 9.994122047852319612e-01
1.419625896474749132e-03 9.990464590332176487e-01 9.992591973406511618e-01 9.993391206393817949e-01 9.992926485382664925e-01 9.993600454022920632e-01 9.994063461222786326e-01
1.433909490316315248e-03 9.990369977123252365e-01 9.992518731460129366e-01 9.993326082099706076e-01 9.992855884661753230e-01 9.993536634174186029e-01 9.994004293735314626e-01
1.448336798817877235e-03 9.990274438809447766e-01 9.992444778759861368e-01 9.993260330267782487e-01 9.992784582480443989e-01 9.993472181251786823e-01 9.993944540008125044e-01
1.462909267967306198e-03 9.990177966625776174e-01 9.992370108683742425e-01 9.993193945144511758e-01 9.992712572367999924e-01 9.993407089432031487e-01 9.993884194659731213e-01
1.477628358301314978e-03 9.990080551730047276e-01 9.992294714553882073e-01 9.993126920929799040e-01 9.992639847853701518e-01 9.993341352891551566e-01 9.993823252308942084e-01
1.492495545051829124e-03 9.989982185202306297e-01 9.992218589636121528e-01 9.993059251776758023e-01 9.992566402467474296e-01 9.993274965807099619e-01 9.993761707574563280e-01
1.507512318293855163e-03 9.989882858044281111e-01 9.992141727139692842e-01 9.992990931791470022e-01 9.992492229739357024e-01 9.993207922355891171e-01 9.993699555075996610e-01
1.522680183094812963e-03 9.989782561178823794e-01 9.992064120216863632e-01 9.992921955032756376e-01 9.992417323185415201e-01 9.993140216702458556e-01 9.993636789420756728e-01
1.538000659665392927e-03 9.989681285449353298e-01 9.991985761962604018e-01 9.992852315511931982e-01 9.992341675678633184e-01 9.993071842437003527e-01 9.993573404688930184e-01
1.553475283511910037e-03 9.989579021619298116e-01 9.991906645414240229e-01 9.992782007192592131e-01 9.992265279207227513e-01 9.993002792359446662e-01 9.993509394234629806e-01
1.569105605590211767e-03 9.989475760371533397e-01 9.991826763551112656e-01 9.992711023990373809e-01 9.992188125695165013e-01 9.992933059212312230e-01 9.993444751359265021e-01
1.584893192461114082e-03 9.989371492307825839e-01 9.991746109294241673e-01 9.992639359772739205e-01 9.992110207066851046e-01 9.992862635738553045e-01 9.993379469364737089e-01
1.600839626447414944e-03 9.989266207948271914e-01 9.991664675505982363e-01 9.992567008358747005e-01 9.992031515247262741e-01 9.992791514681544918e-01 9.993313541553207058e-01
1.616946505792489237e-03 9.989159897730729432e-01 9.991582454989698103e-01 9.992493963518843669e-01 9.991952042161713621e-01 9.992719688784856835e-01 9.993246961226817104e-01
1.633215444820462509e-03 9.989052552010269093e-01 9.991499440489414186e-01 9.992420218974642498e-01 9.991871779735931325e-01 9.992647150792519639e-01 9.993179721688545403e-01
1.649648074098020775e-03 9.988944161058602722e-01 9.991415624689500286e-01 9.992345768398712691e-01 9.991790719896154194e-01 9.992573893449027134e-01 9.993111816241204703e-01
1.666246040597821679e-03 9.988834715063524827e-01 9.991331000214321856e-01 9.992270605414376172e-01 9.991708854569003595e-01 9.992499909498931965e-01 9.993043238188243915e-01
1.683011007863578377e-03 9.988724204128349715e-01 9.991245559627930373e-01 9.992194723595494432e-01 9.991626175681663780e-01 9.992425191687415165e-01 9.992973980833195213e-01
1.699944656176775567e-03 9.988612618271349719e-01 9.991159295433722498e-01 9.992118116466279787e-01 9.991542675161647624e-01 9.992349732759991943e-01 9.992904037480129231e-01
1.717048682725083814e-03 9.988499947425197867e-01 9.991072200074125886e-01 9.992040777501092208e-01 9.991458344937057534e-01 9.992273525462520567e-01 9.992833401433285356e-01
1.734324801772465672e-03 9.988386181436398337e-01 9.990984265930270558e-01 9.991962700124246144e-01 9.991373176936462208e-01 9.992196562541282301e-01 9.992762065997291554e-01
1.751774744830977056e-03 9.988271310064732456e-01 9.990895485321681369e-01 9.991883877709828443e-01 9.991287163088860002e-01 9.992118836742921451e-01 9.992690024477142163e-01
1.769400260834323941e-03 9.988155322982693596e-01 9.990805850505947161e-01 9.991804303581510727e-01 9.991200295323650060e-01 9.992040340814515309e-01 9.992617270178056899e-01
1.787203116313135784e-03 9.988038209774929843e-01 9.990715353678421007e-01 9.991723971012370642e-01 9.991112565571003135e-01 9.991961067503387639e-01 9.992543796405900514e-01
1.805185095572032009e-03 9.987919959937687775e-01 9.990623986971906012e-01 9.991642873224721999e-01 9.991023965761325343e-01 9.991881009557607163e-01 9.992469596466391213e-01
1.823348000868440328e-03 9.987800562878247357e-01 9.990531742456346675e-01 9.991561003389942686e-01 9.990934487825694488e-01 9.991800159725432451e-01 9.992394663666069876e-01
1.841693652593245000e-03 9.987680007914369051e-01 9.990438612138531349e-01 9.991478354628312575e-01 9.990844123695694634e-01 9.991718510755385196e-01 9.992318991311672782e-01
1.860223889453220536e-03 9.987558284273738707e-01 9.990344587961789147e-01 9.991394920008855873e-01 9.990752865303413888e-01 9.991636055396856397e-01 9.992242572710204884e-01
1.878940568655334360e-03 9.987435381093414666e-01 9.990249661805694625e-01 9.991310692549184580e-01 9.990660704581322271e-01 9.991552786399212627e-01 9.992165401169211814e-01
1.897845566092871798e-03 9.987311287419271544e-01 9.990153825485779127e-01 9.991225665215361929e-01 9.990567633462760222e-01 9.991468696512646464e-01 9.992087469996459026e-01
1.916940776533455600e-03 9.987185992205447338e-01 9.990057070753239898e-01 9.991139830921749176e-01 9.990473643863363451e-01 9.991383778471507604e-01 9.992008772485575507e-01
1.936228113808956090e-03 9.987059484313802749e-01 9.989959389294661429e-01 9.991053182530880150e-01 9.990378726904508566e-01 9.991298024302198710e-01 9.991929301281080589e-01
1.955709511007292390e-03 9.986931752513363847e-01 9.989860772731733451e-01 9.990965712853329128e-01 9.990282872613308607e-01 9.991211425056087947e-01 9.991849048133950584e-01
1.975386920666193872e-03 9.986802785479784728e-01 9.989761212620977826e-01 9.990877414647595378e-01 9.990186070938252838e-01 9.991123971714078733e-01 9.991768004730584574e-01
1.995262314968878920e-03 9.986672571794802389e-01 9.989660700453482090e-01 9.990788280619978812e-01 9.990088311828240197e-01 9.991035655257658465e-01 9.991686162757832390e-01
2.015337685941732959e-03 9.986541099945693833e-01 9.989559227654633000e-01 9.990698303424481175e-01 9.989989585232923464e-01 9.990946466668750858e-01 9.991603513902908018e-01
2.035615045653949972e-03 9.986408358324744272e-01 9.989456785583860077e-01 9.990607475662705017e-01 9.989889881102688163e-01 9.990856396929957972e-01 9.991520049853664931e-01
2.056096426419194972e-03 9.986274335228706445e-01 9.989353365534383578e-01 9.990515789883758213e-01 9.989789189388483814e-01 9.990765437024413664e-01 9.991435762298311873e-01
2.076783880999306074e-03 9.986139018858278815e-01 9.989248958732963590e-01 9.990423238584171806e-01 9.989687500041973811e-01 9.990673577935861305e-01 9.991350642925591607e-01
2.097679482810014054e-03 9.986002397317564894e-01 9.989143556339661334e-01 9.990329814207823400e-01 9.989584803015651993e-01 9.990580810648380661e-01 9.991264683424727622e-01
2.118785326128772191e-03 9.985864458613561423e-01 9.989037149447609343e-01 9.990235509145872772e-01 9.989481088262606168e-01 9.990487126146900820e-01 9.991177875485343085e-01
2.140103526304639597e-03 9.985725190655629913e-01 9.988929729082771658e-01 9.990140315736693033e-01 9.989376345736776797e-01 9.990392515416784969e-01 9.991090210797801685e-01
2.161636219970309095e-03 9.985584581254984826e-01 9.988821286203735106e-01 9.990044226265833993e-01 9.989270565392665002e-01 9.990296969444150132e-01 9.991001681052796846e-01
2.183385565256236709e-03 9.985442618124176217e-01 9.988711811701483922e-01 9.989947232965971091e-01 9.989163737185605685e-01 9.990200479215456397e-01 9.990912277941509378e-01
2.205353742006960389e-03 9.985299288876587909e-01 9.988601296399199914e-01 9.989849328016875418e-01 9.989055851071821923e-01 9.990103035718116420e-01 9.990821993155802883e-01
2.227542951999556334e-03 9.985154581025932341e-01 9.988489731052058174e-01 9.989750503545395954e-01 9.988946897008088577e-01 9.990004629939914782e-01 9.990730818387859591e-01
2.249955419164333982e-03 9.985008481985746531e-01 9.988377106347036127e-01 9.989650751625444025e-01 9.988836864952032046e-01 9.989905252869274443e-01 9.990638745330672199e-01
2.272593389807714154e-03 9.984860979068910236e-01 9.988263412902731453e-01 9.989550064277996633e-01 9.988725744862143596e-01 9.989804895495518755e-01 9.990545765677514289e-01
2.295459132837373607e-03 9.984712059487149682e-01 9.988148641269178896e-01 9.989448433471100897e-01 9.988613526697677214e-01 9.989703548808256395e-01 9.990451871122442151e-01
2.318554939989655138e-03 9.984561710350557950e-01 9.988032781927693726e-01 9.989345851119897368e-01 9.988500200418720665e-01 9.989601203797944251e-01 9.990357053359885109e-01
2.341883126059243671e-03 9.984409918667123129e-01 9.987915825290704097e-01 9.989242309086652227e-01 9.988385755986077807e-01 9.989497851455780841e-01 9.990261304085036320e-01
2.365446029131183792e-03 9.984256671342250922e-01 9.987797761701607824e-01 9.989137799180801691e-01 9.988270183361561694e-01 9.989393482773585298e-01 9.990164614993416459e-01
2.389246010815200983e-03 9.984101955178310561e-01 9.987678581434626945e-01 9.989032313159007526e-01 9.988153472507662611e-01 9.989288088743760730e-01 9.990066977781364432e-01
2.413285456482411589e-03 9.983945756874171851e-01 9.987558274694685601e-01 9.988925842725219217e-01 9.988035613365541243e-01 9.989181660339619961e-01 9.989968384127607681e-01
2.437566775504384185e-03 9.983788063024759962e-01 9.987436831617279021e-01 9.988818379530768343e-01 9.987916594886889765e-01 9.989074187654375381e-01 9.989868824905508982e-01
2.462092401494625667e-03 9.983628860120612458e-01 9.987314242268376940e-01 9.988709915174452947e-01 9.987796404661499761e-01 9.988965659569375433e-01 9.989768289880018859e-01
2.486864792552500713e-03 9.983468134547446304e-01 9.987190496644317017e-01 9.988600441202644120e-01 9.987675030180995783e-01 9.988856064878786079e-01 9.989666768736009672e-01
2.511886431509579437e-03 9.983305872585733765e-01 9.987065584671714902e-01 9.988489949109414789e-01 9.987552458937820621e-01 9.988745392377222920e-01 9.989564251158959962e-01
2.537159826178500815e-03 9.983142060410279406e-01 9.986939496207400957e-01 9.988378430336674052e-01 9.987428678425672723e-01 9.988633630860624946e-01 9.989460726835246440e-01
2.562687509604298988e-03 9.982976684089819308e-01 9.986812221038341431e-01 9.988265876274312616e-01 9.987303676139184239e-01 9.988520769125338594e-01 9.989356185451829795e-01
2.588472040318301297e-03 9.982809729586616942e-01 9.986683748881595157e-01 9.988152278260375994e-01 9.987177439574163040e-01 9.988406795968867158e-01 9.989250616696563334e-01
2.614516002594540357e-03 9.982641182756075704e-01 9.986554069384274701e-01 9.988037627581243250e-01 9.987049956227428416e-01 9.988291700189454447e-01 9.989144010257992035e-01
2.640822006708772995e-03 9.982471029346356994e-01 9.986423172123517489e-01 9.987921915471825729e-01 9.986921213596872127e-01 9.988175470586345694e-01 9.989036355825228197e-01
2.667392689200101270e-03 9.982299254998011628e-01 9.986291046606472488e-01 9.987805133115776890e-01 9.986791199181572765e-01 9.988058095959598814e-01 9.988927643088431063e-01
2.694230713135218128e-03 9.982125845243624562e-01 9.986157682270306868e-01 9.987687271645731002e-01 9.986659900481827945e-01 9.987939565110175444e-01 9.988817861738463755e-01
2.721338768375308921e-03 9.981950785507457402e-01 9.986023068482214882e-01 9.987568322143548505e-01 9.986527304998941146e-01 9.987819866840081939e-01 9.988707001466923252e-01
2.748719571845649121e-03 9.981774061105124218e-01 9.985887194539453393e-01 9.987448275640580242e-01 9.986393400235319406e-01 9.987698989952242812e-01 9.988595051966223659e-01
2.776375867807920773e-03 9.981595657243254038e-01 9.985750049669385175e-01 9.987327123117955008e-01 9.986258173694857465e-01 9.987576923250441885e-01 9.988482002929726100e-01
2.804310428135236861e-03 9.981415559019188866e-01 9.985611623029536643e-01 9.987204855506885970e-01 9.986121612882272736e-01 9.987453655539507702e-01 9.988367844051401212e-01
2.832526052589977653e-03 9.981233751420681699e-01 9.985471903707683339e-01 9.987081463688987082e-01 9.985983705303860258e-01 9.987329175625224709e-01 9.988252565026211061e-01
2.861025569104376585e-03 9.981050219325602324e-01 9.985330880721937641e-01 9.986956938496623915e-01 9.985844438466915385e-01 9.987203472314500896e-01 9.988136155549948159e-01
2.889811834063972778e-03 9.980864947501674189e-01 9.985188543020858676e-01 9.986831270713275588e-01 9.985703799879989129e-01 9.987076534415040285e-01 9.988018605319246568e-01
2.918887732593878140e-03 9.980677920606212394e-01 9.985044879483584435e-01 9.986704451073914468e-01 9.985561777053075794e-01 9.986948350735735946e-01 9.987899904031621867e-01
2.948256178847945361e-03 9.980489123185877220e-01 9.984899878919973881e-01 9.986576470265418060e-01 9.985418357497314323e-01 9.986818910086511236e-01 9.987780041385543317e-01
2.977920116300854150e-03 9.980298539676443204e-01 9.984753530070775707e-01 9.986447318926997552e-01 9.985273528725077119e-01 9.986688201278252075e-01 9.987659007080242901e-01
3.007882518043098787e-03 9.980106154402595964e-01 9.984605821607809295e-01 9.986316987650646348e-01 9.985127278250233163e-01 9.986556213122897985e-01 9.987536790815998433e-01
3.038146387078995841e-03 9.979911951577721263e-01 9.984456742134173446e-01 9.986185466981617465e-01 9.984979593560093791e-01 9.986422934408731855e-01 9.987413382271027595e-01
3.068714756627634842e-03 9.979715915303732920e-01 9.984306280184461757e-01 9.986052747418920905e-01 9.984830460903801885e-01 9.986288352817135339e-01 9.987288770110064329e-01
3.099590690426911981e-03 9.979518029570905169e-01 9.984154424225013535e-01 9.985918819415847691e-01 9.984679864826691009e-01 9.986152454506018739e-01 9.987162941602559796e-01
3.130777283040574004e-03 9.979318278257729435e-01 9.984001162654179140e-01 9.985783673380517200e-01 9.984527789751177496e-01 9.986015225523453553e-01 9.987035883917184664e-01
3.162277660168379394e-03 9.979116645130785557e-01 9.983846483802603089e-01 9.985647299676455591e-01 9.984374220101466246e-01 9.985876651919092239e-01 9.986907584223947421e-01
3.194094978959384230e-03 9.978913113844630756e-01 9.983690375933540473e-01 9.985509688623190883e-01 9.984219140303367546e-01 9.985736719743527612e-01 9.986778029693829106e-01
3.226232428328361813e-03 9.978707667941713044e-01 9.983532827243186691e-01 9.985370830496889116e-01 9.984062534784401421e-01 9.985595415048941215e-01 9.986647207499050882e-01
3.258693229275406392e-03 9.978500290852299059e-01 9.983373825861038275e-01 9.985230715531002721e-01 9.983904387973604466e-01 9.985452723888798010e-01 9.986515104812884180e-01
3.291480635208769105e-03 9.978290965894430764e-01 9.983213359850269253e-01 9.985089333916962184e-01 9.983744684301781858e-01 9.985308632317970723e-01 9.986381708809838331e-01
3.324597932270941750e-03 9.978079676273893250e-01 9.983051417208141931e-01 9.984946675804885485e-01 9.983583408201608389e-01 9.985163126392706534e-01 9.986247006665648351e-01
3.358048439667989278e-03 9.977866405084211410e-01 9.982887985866439884e-01 9.984802731304328605e-01 9.983420544107197703e-01 9.985016192170670379e-01 9.986110985557142827e-01
3.391835510002248061e-03 9.977651135306666585e-01 9.982723053691927584e-01 9.984657490485056019e-01 9.983256076454806172e-01 9.984867815710836148e-01 9.985973632662452637e-01
3.425962529608314513e-03 9.977433849810338762e-01 9.982556608486832239e-01 9.984510943377851167e-01 9.983089989682190080e-01 9.984717983073855274e-01 9.985834935160929904e-01
3.460432918892471493e-03 9.977214531352172067e-01 9.982388637989364488e-01 9.984363079975355770e-01 9.982922268229132978e-01 9.984566680321718124e-01 9.985694880233073611e-01
3.495250132675475734e-03 9.976993162577060259e-01 9.982219129874257968e-01 9.984213890232942479e-01 9.982752896537071541e-01 9.984413893517939398e-01 9.985553455060944827e-01
3.530417660538831201e-03 9.976769726017968853e-01 9.982048071753343299e-01 9.984063364069624136e-01 9.982581859049476369e-01 9.984259608727520385e-01 9.985410646827568293e-01
3.565939027174545341e-03 9.976544204096071677e-01 9.981875451176148717e-01 9.983911491368997471e-01 9.982409140211659926e-01 9.984103812017003365e-01 9.985266442717474211e-01
3.601817792738369519e-03 9.976316579120918515e-01 9.981701255630539560e-01 9.983758261980216764e-01 9.982234724470888665e-01 9.983946489454589290e-01 9.985120829916449559e-01
3.638057553206645520e-03 9.976086833290638278e-01 9.981525472543376631e-01 9.983603665719011921e-01 9.982058596276306428e-01 9.983787627109836915e-01 9.984973795611513658e-01
3.674661940736687841e-03 9.975854948692154389e-01 9.981348089281224523e-01 9.983447692368748738e-01 9.981880740079158709e-01 9.983627211054152406e-01 9.984825326991320082e-01
3.711634624030848376e-03 9.975620907301451235e-01 9.981169093151069927e-01 9.983290331681508034e-01 9.981701140332596145e-01 9.983465227360371896e-01 9.984675411245756971e-01
3.748979308704187587e-03 9.975384690983848390e-01 9.980988471401103235e-01 9.983131573379225854e-01 9.981519781491796639e-01 9.983301662103091223e-01 9.984524035566054723e-01
3.786699737655885734e-03 9.975146281494322587e-01 9.980806211221511237e-01 9.982971407154868082e-01 9.981336648014148549e-01 9.983136501358492731e-01 9.984371187144903681e-01
3.824799691444382907e-03 9.974905660477854097e-01 9.980622299745316450e-01 9.982809822673632816e-01 9.981151724323915619e-01 9.982969731173386707e-01 9.984216853147961368e-01
3.863282988666283391e-03 9.974662809469810876e-01 9.980436724049254194e-01 9.982646809574220459e-01 9.980964993291953080e-01 9.982801336210622711e-01 9.984061019476679899e-01
3.902153486339068195e-03 9.974417709896358231e-01 9.980249471154689633e-01 9.982482357470124912e-01 9.980776435650315914e-01 9.982631299227898714e-01 9.983903670292270105e-01
3.941415080287675142e-03 9.974170343074916234e-01 9.980060528028562583e-01 9.982316455950982492e-01 9.980586031977670691e-01 9.982459602846255331e-01 9.983744789630628613e-01
3.981071705534973415e-03 9.973920690214638229e-01 9.979869881584384483e-01 9.982149094583960824e-01 9.980393762855112039e-01 9.982286229688679402e-01 9.983584361529652673e-01
4.021127336696125182e-03 9.973668732416938187e-01 9.979677518683273130e-01 9.981980262915201019e-01 9.980199608866463512e-01 9.982111162380069569e-01 9.983422370028760540e-01
4.061585988376979588e-03 9.973414450676054699e-01 9.979483426135027369e-01 9.981809950471296489e-01 9.980003550597974504e-01 9.981934383547707013e-01 9.983258799169173470e-01
4.102451715576401967e-03 9.973157825879638283e-01 9.979287590699248423e-01 9.981638146760836161e-01 9.979805568638545621e-01 9.981755875820598201e-01 9.983093632993998989e-01
4.143728614092727358e-03 9.972898838809405309e-01 9.979089999086498963e-01 9.981464841275985433e-01 9.979605643579624319e-01 9.981575621830310885e-01 9.982926855548126532e-01
4.185420820934232511e-03 9.972637470141810789e-01 9.978890637959517695e-01 9.981290023494123753e-01 9.979403756015668980e-01 9.981393604210305748e-01 9.982758450878223000e-01
4.227532514733785100e-03 9.972373700448771139e-01 9.978689493934473909e-01 9.981113682879536597e-01 9.979199886543551612e-01 9.981209805596277240e-01 9.982588403032915947e-01
4.270067916167659752e-03 9.972107510198433555e-01 9.978486553582265328e-01 9.980935808885159632e-01 9.978994015762959746e-01 9.981024208626139149e-01 9.982416696062750283e-01
4.313031288378534750e-03 9.971838879755984264e-01 9.978281803429882579e-01 9.980756390954380608e-01 9.978786124276537439e-01 9.980836795940297712e-01 9.982243314020106117e-01
4.356426937402797794e-03 9.971567789384503389e-01 9.978075229961794745e-01 9.980575418522893427e-01 9.978576192689699864e-01 9.980647550181063199e-01 9.982068240959369732e-01
4.400259212602087092e-03 9.971294219245875334e-01 9.977866819621422634e-01 9.980392881020611062e-01 9.978364201610624429e-01 9.980456453993489241e-01 9.981891460936798133e-01
4.444532507099249047e-03 9.971018149401729147e-01 9.977656558812632026e-01 9.980208767873649522e-01 9.978150131650629362e-01 9.980263490024695594e-01 9.981712958010868775e-01
4.489251258218607613e-03 9.970739559814446595e-01 9.977444433901295762e-01 9.980023068506355122e-01 9.977933963423997188e-01 9.980068640924307788e-01 9.981532716241913183e-01
4.534419947930710959e-03 9.970458430348212442e-01 9.977230431216916884e-01 9.979835772343403910e-01 9.977715677547627227e-01 9.979871889344306135e-01 9.981350719692398954e-01
4.580043103301552863e-03 9.970174740770116895e-01 9.977014537054295085e-01 9.979646868811966609e-01 9.977495254642018141e-01 9.979673217939264429e-01 9.981166952426877570e-01
4.626125296946289635e-03 9.969888470751312459e-01 9.976796737675258653e-01 9.979456347343933498e-01 9.977272675330349783e-01 9.979472609366094593e-01 9.980981398511917790e-01
4.672671147487525434e-03 9.969599599868224082e-01 9.976577019310459704e-01 9.979264197378212575e-01 9.977047920239058287e-01 9.979270046284337559e-01 9.980794042016546408e-01
4.719685320018228436e-03 9.969308107603821467e-01 9.976355368161214932e-01 9.979070408363083233e-01 9.976820969997947097e-01 9.979065511356054463e-01 9.980604867011507730e-01
4.767172526569302127e-03 9.969013973348940238e-01 9.976131770401430732e-01 9.978874969758643187e-01 9.976591805239719557e-01 9.978858987245926571e-01 9.980413857570052949e-01
4.815137526581829072e-03 9.968717176403667501e-01 9.975906212179573851e-01 9.978677871039302039e-01 9.976360406555762061e-01 9.978650456580396844e-01 9.980220997729952748e-01
4.863585127384102529e-03 9.968417695978787352e-01 9.975678679620714195e-01 9.978479101696362541e-01 9.976126752552587629e-01 9.978439900174873589e-01 9.980026269855977183e-01
4.912520184673452826e-03 9.968115511197289669e-01 9.975449158828640916e-01 9.978278651240678476e-01 9.975890819103926388e-01 9.978227296351710462e-01 9.979829654009582107e-01
4.961947603002903225e-03 9.967810601095938861e-01 9.975217635888034007e-01 9.978076509205376921e-01 9.975652581887972659e-01 9.978012623254300939e-01 9.979631130087365243e-01
5.011872336272724625e-03 9.967502944626915884e-01 9.974984096866716943e-01 9.977872665148675990e-01 9.975412016587197339e-01 9.977795859029549019e-01 9.979430677988238019e-01
5.062299388226954196e-03 9.967192520659513555e-01 9.974748527817979271e-01 9.977667108656768091e-01 9.975169098887679553e-01 9.977576981827395164e-01 9.979228277614209386e-01
5.113233812954910001e-03 9.966879307981921787e-01 9.974510914782964699e-01 9.977459829346796427e-01 9.974923804479927103e-01 9.977355969801028346e-01 9.979023908869790738e-01
5.164680715397711175e-03 9.966563285303055020e-01 9.974271243793152442e-01 9.977250816869905892e-01 9.974676109058132623e-01 9.977132801107065907e-01 9.978817551662467755e-01
5.216645251859962362e-03 9.966244431254481784e-01 9.974029500872892973e-01 9.977040060914392772e-01 9.974425988320967384e-01 9.976907453905412559e-01 9.978609185902452827e-01
